id_transaccion,fecha_venta,producto,cantidad,precio_unitario,cliente_id,provincia,metodo_pago,vendedor,costo_envio
TRX-11407,2023-12-26,Cabernet Sauvignon,16,11311.04,CLI-843,Catamarca,Transferencia,Luis Rodriguez,799.8
TRX-12269,2024-01-15,Espumante,2,10355.64,CLI-986,La Rioja,,Ana García,325.05
TRX-10801,2023-11-18,Vino Chardonnay,9,7335.85,CLI-593,San Juan,App Mobile,Marta Gómez,923.15
TRX-11288,2023-08-04,Vino Malbec,23,4894.33,CLI-915,Catamarca,Tarjeta de Crédito,Luis Rodriguez,257.02
TRX-11558,2023-12-28,Vino Blend,9,11464.81,CLI-577,San Juan,Transferencia,Soporte Ventas,864.34
TRX-12337,2023-03-28,Vino Blend,13,2623.53,CLI-1438,Neuquén,App Mobile,Marta Gómez,728.98
TRX-12480,2023-07-28,Vino Rosado,24,10602.49,CLI-1067,Mendoza,App Mobile,Ana García,435.91
TRX-11632,2023-10-03,Vino Malbec,9,8023.07,CLI-1230,La Rioja,Efectivo,Marta Gómez,1327.41
TRX-12383,2023-12-11,Syrah,24,6008.81,CLI-1373,Salta,,Luis Rodriguez,912.11
TRX-10256,2023-11-29,Vino Malbec,9,5956.04,CLI-612,Salta,Efectivo,Marta Gómez,609.79
TRX-11892,2024-03-12,Vino Malbec,2,7369.05,CLI-1140,Catamarca,Efectivo,Luis Rodriguez,375.72
TRX-12229,2023-04-29,Vino Blend,10,4826.08,CLI-1308,Salta,Transferencia,Juan Pérez,824.34
TRX-11151,2023-03-09,Vino Rosado,18,3910.68,CLI-813,Catamarca,Transferencia,Luis Rodriguez,966.96
TRX-12366,2023-08-21,Vino Rosado,17,10899.36,CLI-843,Salta,Tarjeta de Crédito,Marta Gómez,1494.91
TRX-10647,2023-03-21,Vino Chardonnay,1,11155.84,CLI-1172,La Rioja,Efectivo,Ana García,805.79
TRX-10140,2023-04-09,Vino Rosado,24,9325.4,CLI-1355,San Juan,Efectivo,Juan Pérez,1374.33
TRX-11612,2024-02-06,Vino Rosado,1,3376.61,CLI-1330,Salta,Tarjeta de Crédito,Luis Rodriguez,1399.0
TRX-11805,2024-03-22,Bonarda,8,6863.0,CLI-1328,San Juan,Tarjeta de Crédito,Luis Rodriguez,1089.3
TRX-11985,2023-07-26,Bonarda,23,9055.61,CLI-566,Neuquén,,Juan Pérez,227.54
TRX-11789,2023-12-05,Vino Chardonnay,13,2105.16,CLI-1447,San Juan,Tarjeta de Crédito,Soporte Ventas,417.08
TRX-10024,2024-01-03,Vino Blend,15,9041.53,CLI-747,Neuquén,Tarjeta de Crédito,Soporte Ventas,958.28
TRX-11315,2023-12-04,Cabernet Sauvignon,19,5743.23,CLI-708,Mendoza,App Mobile,Soporte Ventas,1017.23
TRX-11088,2023-07-07,Vino Chardonnay,14,5541.4,CLI-1228,Catamarca,,Ana García,397.64
TRX-12062,2024-01-09,Bonarda,1,3060.56,CLI-1285,Mendoza,Efectivo,Luis Rodriguez,1492.65
TRX-10932,2024-02-11,Vino Chardonnay,12,7152.04,CLI-1459,Neuquén,Tarjeta de Crédito,Juan Pérez,1236.09
TRX-11933,2024-01-14,Syrah,17,2016.12,CLI-540,San Juan,,Marta Gómez,498.52
TRX-11350,2023-07-11,Vino Blend,5,6565.63,CLI-725,San Juan,Tarjeta de Crédito,Marta Gómez,1019.57
TRX-11511,2024-01-27,Syrah,19,11724.54,CLI-1467,Salta,,Ana García,1453.73
TRX-10112,2023-03-18,Vino Chardonnay,3,6871.73,CLI-1054,Catamarca,,Soporte Ventas,859.85
TRX-10793,2023-04-01,Vino Rosado,24,2563.54,CLI-914,La Rioja,,Soporte Ventas,844.15
TRX-10263,2023-03-22,Vino Blend,8,11837.54,CLI-697,La Rioja,Transferencia,Juan Pérez,1118.69
TRX-11393,2023-08-20,Cabernet Sauvignon,14,10447.58,CLI-1239,Salta,Tarjeta de Crédito,Ana García,906.28
TRX-11982,2023-05-03,Espumante,17,5009.9,CLI-1230,Neuquén,App Mobile,Luis Rodriguez,1252.97
TRX-11186,2023-02-28,Vino Rosado,23,8538.19,CLI-801,Mendoza,App Mobile,Marta Gómez,822.59
TRX-12417,2023-09-26,Syrah,5,8874.91,CLI-1080,La Rioja,Tarjeta de Crédito,Marta Gómez,627.79
TRX-10056,2023-08-10,Espumante,24,9120.5,CLI-1387,La Rioja,App Mobile,Soporte Ventas,471.51
TRX-11309,2023-06-26,Vino Malbec,12,1525.43,CLI-720,La Rioja,App Mobile,Luis Rodriguez,600.47
TRX-10695,2023-05-19,Espumante,9,3018.0,CLI-1380,La Rioja,Tarjeta de Crédito,Soporte Ventas,294.02
TRX-11570,2023-10-11,Bonarda,5,5755.06,CLI-1447,Catamarca,Tarjeta de Crédito,Ana García,1486.31
TRX-12060,2023-10-21,Vino Rosado,6,2936.05,CLI-583,La Rioja,Transferencia,Ana García,1345.2
TRX-12314,2023-04-29,Bonarda,18,4857.69,CLI-998,Mendoza,,Juan Pérez,657.55
TRX-11884,2023-07-15,Vino Rosado,6,10952.2,CLI-1344,San Juan,Tarjeta de Crédito,Ana García,514.3
TRX-11831,2023-03-24,Vino Chardonnay,24,9628.22,CLI-1246,Neuquén,Tarjeta de Crédito,Juan Pérez,1270.36
TRX-10319,2023-09-11,Vino Blend,21,2326.7,CLI-1176,Neuquén,,Ana García,275.01
TRX-12351,2024-03-19,Syrah,16,4913.32,CLI-968,Salta,App Mobile,Juan Pérez,1014.08
TRX-11589,2023-12-18,Vino Rosado,21,10611.64,CLI-1059,Neuquén,Transferencia,Soporte Ventas,1205.57
TRX-10682,2023-08-16,Vino Rosado,3,4562.08,CLI-1243,Mendoza,Transferencia,Ana García,1026.25
TRX-12380,2023-01-01,Vino Malbec,3,11118.4,CLI-877,Mendoza,Transferencia,Luis Rodriguez,1224.96
TRX-10021,2023-01-27,Vino Rosado,5,11749.35,CLI-807,La Rioja,Tarjeta de Crédito,Soporte Ventas,763.22
TRX-10479,2024-03-10,Vino Blend,13,8188.74,CLI-536,San Juan,App Mobile,Juan Pérez,456.79
TRX-11137,2023-06-22,Vino Chardonnay,3,8976.58,CLI-704,Catamarca,Transferencia,Marta Gómez,1052.73
TRX-10719,2023-09-30,Espumante,9,3565.05,CLI-753,Catamarca,,Soporte Ventas,1437.51
TRX-10286,2023-07-01,Vino Blend,17,2286.26,CLI-1141,Salta,,Ana García,784.45
TRX-11992,2024-01-09,Cabernet Sauvignon,24,8107.77,CLI-1255,Catamarca,App Mobile,Luis Rodriguez,987.11
TRX-12185,2023-10-18,Vino Malbec,3,4608.72,CLI-826,NEUQUÉN,,Luis Rodriguez,338.21
TRX-12481,2023-11-12,Cabernet Sauvignon,18,5013.09,CLI-1000,San Juan,App Mobile,Ana García,276.22
TRX-11813,2023-08-23,,3,8161.09,CLI-1315,La Rioja,Transferencia,Luis Rodriguez,994.23
TRX-11809,2023-03-07,Syrah,15,7144.92,CLI-997,Salta,App Mobile,Juan Pérez,1276.44
TRX-11346,2024-01-30,Vino Chardonnay,24,9998.64,CLI-1487,Salta,Tarjeta de Crédito,Juan Pérez,366.81
TRX-11598,2023-10-31,Vino Malbec,15,2220.42,CLI-1125,San Juan,Tarjeta de Crédito,Juan Pérez,204.27
TRX-11690,2023-06-27,Bonarda,12,3132.36,CLI-1194,Salta,Tarjeta de Crédito,Ana García,963.54
TRX-12143,2023-05-02,Cabernet Sauvignon,1,8418.04,CLI-564,Catamarca,,Ana García,1497.31
TRX-10736,2023-10-22,Vino Malbec,20,10827.0,CLI-1148,La Rioja,,Marta Gómez,862.65
TRX-12399,2023-06-12,Syrah,24,4173.95,CLI-683,San Juan,Efectivo,Ana García,803.28
TRX-10336,2023-10-07,Vino Blend,8,8318.9,CLI-1310,Catamarca,Efectivo,Luis Rodriguez,475.11
TRX-12450,2023-05-18,Bonarda,12,10307.43,CLI-1293,Neuquén,Tarjeta de Crédito,Luis Rodriguez,337.76
TRX-10115,2023-01-29,Vino Blend,6,3520.04,CLI-1451,Salta,,Marta Gómez,488.56
TRX-11352,2023-07-07,Vino Chardonnay,11,3825.49,CLI-905,San Juan,Transferencia,Marta Gómez,1372.71
TRX-10510,2023-05-31,Espumante,21,10760.91,CLI-558,Catamarca,App Mobile,Ana García,1048.24
TRX-11071,2023-10-11,Espumante,12,7690.75,CLI-1302,Neuquén,App Mobile,Soporte Ventas,904.29
TRX-12355,2024-02-11,Vino Blend,2,7842.54,CLI-680,Catamarca,Efectivo,Marta Gómez,373.13
TRX-11763,2024-02-09,Espumante,17,2140.16,CLI-738,Neuquén,Transferencia,Luis Rodriguez,1366.75
TRX-12356,2023-08-25,Espumante,11,9436.39,CLI-703,Salta,Transferencia,Juan Pérez,1163.06
TRX-12064,2023-03-31,Bonarda,14,7542.85,CLI-511,San Juan,App Mobile,Juan Pérez,411.2
TRX-10603,2024-03-02,Vino Blend,4,8891.7,CLI-820,San Juan,Tarjeta de Crédito,Marta Gómez,1186.47
TRX-10081,2023-06-22,Espumante,22,6608.22,CLI-1352,La Rioja,Efectivo,Marta Gómez,1479.66
TRX-10973,2023-02-22,Espumante,3,11575.49,CLI-839,Salta,Transferencia,Marta Gómez,1283.46
TRX-11488,2023-01-03,Espumante,11,8955.79,CLI-1350,Catamarca,App Mobile,Juan Pérez,1139.54
TRX-10498,19/09/2023,Syrah,22,11943.01,CLI-575,Salta,,Juan Pérez,435.76
TRX-10760,2023-06-16,Vino Rosado,3,6858.25,CLI-1482,Catamarca,Transferencia,Marta Gómez,342.46
TRX-12016,2023-04-04,Espumante,23,2457.96,CLI-1328,Neuquén,App Mobile,Marta Gómez,411.7
TRX-10714,2023-11-07,Vino Malbec,7,1677.42,CLI-1072,La Rioja,Tarjeta de Crédito,Juan Pérez,860.83
TRX-12405,2023-03-16,Vino Blend,22,5358.45,CLI-1178,Salta,Efectivo,Luis Rodriguez,1026.23
TRX-10406,2023-08-11,Syrah,15,3454.41,CLI-641,Mendoza,Transferencia,Juan Pérez,555.83
TRX-11239,2023-03-06,,1,11584.0,CLI-971,Catamarca,App Mobile,Ana García,1302.06
TRX-12190,2023-12-05,Bonarda,6,2888.75,CLI-1171,La Rioja,Tarjeta de Crédito,Soporte Ventas,335.66
TRX-11610,2023-01-20,Vino Malbec,16,11331.94,CLI-1500,Mendoza,App Mobile,Marta Gómez,454.77
TRX-12217,2024-02-12,Vino Blend,23,10777.71,CLI-811,Mendoza,,Soporte Ventas,455.39
TRX-12343,2024-01-09,Espumante,8,4921.54,CLI-636,La Rioja,,Juan Pérez,1064.29
TRX-12101,18/01/2023,Vino Rosado,13,9631.59,CLI-905,Salta,Efectivo,Luis Rodriguez,1362.35
TRX-11022,2024-03-08,Vino Malbec,20,6822.55,CLI-1270,San Juan,App Mobile,Luis Rodriguez,1338.99
TRX-12347,2023-12-23,Vino Chardonnay,18,11280.95,CLI-1436,San Juan,,Ana García,1017.96
TRX-10863,2023-10-29,Syrah,16,4075.58,CLI-622,Catamarca,Transferencia,Marta Gómez,1358.8
TRX-12074,2024-02-19,Vino Malbec,24,3371.66,CLI-924,Mendoza,App Mobile,Juan Pérez,531.33
TRX-10619,2023-12-08,Cabernet Sauvignon,20,5327.3,CLI-721,Salta,Efectivo,Luis Rodriguez,523.01
TRX-12304,2023-06-29,Cabernet Sauvignon,18,10211.82,CLI-636,San Juan,Transferencia,Marta Gómez,253.84
TRX-10665,2023-11-25,Vino Rosado,7,8901.15,CLI-738,Catamarca,App Mobile,Luis Rodriguez,1452.09
TRX-10146,2023-07-09,Vino Blend,6,4039.38,CLI-980,San Juan,App Mobile,Ana García,1344.03
TRX-10882,2023-02-21,Vino Rosado,20,6898.72,CLI-1182,Mendoza,App Mobile,Luis Rodriguez,1097.53
TRX-12004,2023-09-16,Vino Malbec,20,8805.29,CLI-829,La Rioja,,Marta Gómez,509.41
TRX-11605,2023-04-26,Vino Blend,20,11424.27,CLI-1040,San Juan,Transferencia,Soporte Ventas,1296.49
TRX-12227,2023-08-26,Vino Blend,12,9990.52,CLI-886,San Juan,Transferencia,Soporte Ventas,347.47
TRX-11017,2024-01-17,Vino Blend,2,11407.39,CLI-744,Catamarca,Tarjeta de Crédito,Juan Pérez,986.8
TRX-10557,2023-05-11,Vino Malbec,19,9070.32,CLI-1356,San Juan,Transferencia,Ana García,1079.65
TRX-12465,2023-03-16,Espumante,19,10696.06,CLI-824,Salta,App Mobile,Juan Pérez,485.0
TRX-11207,2023-08-16,Espumante,23,3846.01,CLI-1105,La Rioja,App Mobile,Luis Rodriguez,1437.49
TRX-12083,2023-08-29,Espumante,2,5265.82,CLI-1044,Salta,Efectivo,Marta Gómez,1373.52
TRX-11540,2023-04-28,Vino Chardonnay,22,,CLI-1497,La Rioja,,Juan Pérez,841.36
TRX-12195,2024-03-01,Vino Chardonnay,23,8611.67,CLI-743,San Juan,,Luis Rodriguez,1142.85
TRX-11510,2024-01-26,Vino Blend,21,3513.72,CLI-996,San Juan,Transferencia,Juan Pérez,506.45
TRX-12020,2023-03-02,Vino Blend,11,11321.42,CLI-1129,Salta,Efectivo,Juan Pérez,1488.52
TRX-11684,2023-07-21,Syrah,5,9926.85,CLI-558,La Rioja,,Luis Rodriguez,1175.75
TRX-10245,2024-02-07,Cabernet Sauvignon,20,6413.33,CLI-740,Mendoza,Tarjeta de Crédito,Soporte Ventas,1030.77
TRX-11163,2024-02-14,Vino Blend,4,9530.33,CLI-1231,Catamarca,Tarjeta de Crédito,Luis Rodriguez,724.24
TRX-12403,2023-12-05,Syrah,13,3626.73,CLI-1340,Mendoza,,Soporte Ventas,293.85
TRX-11708,2024-02-21,Vino Blend,7,2020.73,CLI-805,Catamarca,App Mobile,Juan Pérez,1350.99
TRX-10266,2023-08-22,Vino Chardonnay,8,11532.39,CLI-1464,La Rioja,Tarjeta de Crédito,Juan Pérez,805.35
TRX-12431,2023-06-30,,15,7310.79,CLI-759,Catamarca,App Mobile,Luis Rodriguez,879.05
TRX-11114,2023-09-15,Espumante,5,3472.3,CLI-1381,La Rioja,Tarjeta de Crédito,Ana García,1407.94
TRX-10063,2023-11-28,Cabernet Sauvignon,2,11688.96,CLI-871,SALTA,,Ana García,991.04
TRX-11945,2023-11-24,Vino Blend,10,1500.94,CLI-830,San Juan,Transferencia,Luis Rodriguez,681.95
TRX-10163,2023-10-14,Bonarda,2,7776.96,CLI-555,Catamarca,Efectivo,Luis Rodriguez,302.79
TRX-12230,2023-07-02,Cabernet Sauvignon,8,2473.16,CLI-533,San Juan,Efectivo,Ana García,427.56
TRX-10656,2023-01-24,Bonarda,5,2114.57,CLI-694,Mendoza,Transferencia,Ana García,771.29
TRX-10516,2024-03-02,Vino Malbec,24,1674.32,CLI-882,San Juan,,Juan Pérez,829.17
TRX-11307,2024-01-06,Vino Chardonnay,5,1738.26,CLI-628,San Juan,Efectivo,Juan Pérez,1094.96
TRX-11966,2023-05-25,Cabernet Sauvignon,7,10336.71,CLI-1066,La Rioja,App Mobile,Ana García,812.05
TRX-10998,2023-10-01,Cabernet Sauvignon,7,3055.53,CLI-1246,San Juan,Transferencia,Marta Gómez,851.12
TRX-12323,2023-11-05,Vino Blend,12,7238.12,CLI-501,La Rioja,App Mobile,Marta Gómez,1179.98
TRX-12121,2023-03-03,Vino Malbec,11,3071.37,CLI-601,Salta,Tarjeta de Crédito,Luis Rodriguez,568.94
TRX-11752,2023-12-23,Bonarda,19,10989.21,CLI-759,San Juan,App Mobile,Marta Gómez,1382.94
TRX-12307,2023-06-04,Vino Blend,12,5259.63,CLI-631,Mendoza,Efectivo,Luis Rodriguez,1235.31
TRX-11237,2023-11-19,Vino Malbec,19,9275.03,CLI-1309,Mendoza,Transferencia,Soporte Ventas,1118.07
TRX-10103,2023-10-08,Vino Malbec,21,7165.19,CLI-1006,San Juan,Transferencia,Ana García,812.75
TRX-11122,2023-11-16,Syrah,11,9869.79,CLI-1225,San Juan,App Mobile,Marta Gómez,904.84
TRX-10272,2023-08-07,Vino Rosado,15,6306.26,CLI-1016,Neuquén,Tarjeta de Crédito,Ana García,1323.99
TRX-10508,2024-01-28,Syrah,19,4274.96,CLI-1421,Neuquén,Efectivo,Juan Pérez,673.17
TRX-12290,2023-08-13,Espumante,12,9602.62,CLI-1084,Mendoza,Efectivo,Luis Rodriguez,828.93
TRX-10995,2024-02-07,Espumante,7,,CLI-695,La Rioja,,Luis Rodriguez,740.21
TRX-11744,2023-03-16,Vino Malbec,17,10046.89,CLI-653,San Juan,Tarjeta de Crédito,Juan Pérez,563.82
TRX-10865,2023-04-27,Cabernet Sauvignon,4,11615.06,CLI-686,Catamarca,Efectivo,Ana García,1108.03
TRX-11447,2023-06-30,Vino Rosado,22,3579.69,CLI-1146,SALTA,App Mobile,Soporte Ventas,1246.94
TRX-10908,2023-04-10,Vino Chardonnay,17,8628.15,CLI-1008,La Rioja,,Juan Pérez,380.24
TRX-12174,2023-10-28,Bonarda,2,,CLI-1128,Salta,,Soporte Ventas,279.23
TRX-11660,2023-05-23,Vino Malbec,9,10973.75,CLI-1053,San Juan,Efectivo,Marta Gómez,919.68
TRX-11303,2023-04-01,Bonarda,7,9829.72,CLI-783,Mendoza,Efectivo,Ana García,1313.38
TRX-11627,2023-09-20,Syrah,7,11592.23,CLI-1153,Mendoza,,Ana García,845.48
TRX-11408,2023-11-10,Syrah,2,7883.05,CLI-1136,Mendoza,Transferencia,Soporte Ventas,1459.14
TRX-11522,2023-05-14,Vino Blend,5,4809.39,CLI-556,Catamarca,App Mobile,Ana García,1203.94
TRX-10835,2023-08-20,Espumante,14,6697.67,CLI-569,Neuquén,Tarjeta de Crédito,Ana García,1125.96
TRX-10358,2023-04-17,Vino Chardonnay,24,7146.32,CLI-962,Catamarca,,Marta Gómez,396.1
TRX-10138,2023-04-09,Vino Chardonnay,2,8103.87,CLI-637,Mendoza,App Mobile,Luis Rodriguez,358.7
TRX-10299,2023-06-03,Bonarda,4,9075.51,CLI-926,San Juan,Transferencia,Ana García,1385.84
TRX-11556,2023-02-09,Cabernet Sauvignon,23,7002.81,CLI-1176,Salta,Transferencia,Juan Pérez,413.43
TRX-11003,2024-01-26,Syrah,20,1702.49,CLI-1471,Neuquén,Tarjeta de Crédito,Marta Gómez,1046.03
TRX-10382,2023-10-03,Bonarda,6,10682.49,CLI-659,Catamarca,Tarjeta de Crédito,Marta Gómez,1165.7
TRX-10941,2023-09-30,Espumante,4,2000.19,CLI-817,Catamarca,App Mobile,Juan Pérez,866.21
TRX-11064,2024-03-19,Bonarda,12,4172.61,CLI-877,Salta,Transferencia,Soporte Ventas,940.64
TRX-11520,2023-10-16,Syrah,3,5402.21,CLI-688,La Rioja,Efectivo,Ana García,1271.74
TRX-10761,2023-12-31,Vino Malbec,1,1641.66,CLI-1169,Mendoza,Transferencia,Soporte Ventas,828.78
TRX-11798,2023-05-25,Vino Malbec,3,11924.94,CLI-1294,La Rioja,App Mobile,Marta Gómez,1268.56
TRX-11977,2023-11-13,Vino Chardonnay,20,11625.38,CLI-1482,LA RIOJA,,Luis Rodriguez,271.21
TRX-11439,2023-04-23,Vino Rosado,19,4286.2,CLI-1124,Salta,,Soporte Ventas,1271.62
TRX-12146,2023-09-18,Vino Malbec,24,11603.22,CLI-1451,La Rioja,,Marta Gómez,943.11
TRX-12259,2023-10-07,Vino Blend,18,2810.96,CLI-1439,Mendoza,Efectivo,Luis Rodriguez,394.5
TRX-10898,2023-10-28,Vino Malbec,4,6047.37,CLI-889,Mendoza,App Mobile,Marta Gómez,653.43
TRX-10946,2023-10-23,Vino Rosado,9,3221.21,CLI-710,San Juan,Efectivo,Juan Pérez,1101.98
TRX-12279,2024-01-30,Vino Chardonnay,12,3986.98,CLI-920,San Juan,Tarjeta de Crédito,Luis Rodriguez,1147.54
TRX-11402,2023-02-27,Vino Chardonnay,19,6724.54,CLI-826,Mendoza,Transferencia,Soporte Ventas,839.68
TRX-12111,2024-03-09,Bonarda,17,8270.26,CLI-1460,Neuquén,Transferencia,Juan Pérez,907.22
TRX-10364,2023-08-15,Bonarda,2,3942.72,CLI-1469,Mendoza,Efectivo,Luis Rodriguez,210.12
TRX-10673,2023-09-19,Bonarda,23,8111.4,CLI-929,Catamarca,Tarjeta de Crédito,Marta Gómez,389.4
TRX-10304,2023-05-22,Vino Chardonnay,2,7977.21,CLI-517,La Rioja,App Mobile,Juan Pérez,663.97
TRX-11512,2023-11-21,Vino Rosado,22,10723.67,CLI-1299,Neuquén,,Marta Gómez,1320.15
TRX-11188,2024-03-12,Vino Blend,1,9251.03,CLI-737,Neuquén,Transferencia,Marta Gómez,542.37
TRX-11092,2023-04-28,Vino Blend,16,9988.08,CLI-1436,San Juan,App Mobile,Soporte Ventas,917.77
TRX-12107,2023-05-22,Syrah,18,3055.61,CLI-570,San Juan,Tarjeta de Crédito,Marta Gómez,747.88
TRX-11301,2023-09-04,Vino Rosado,2,9109.1,CLI-512,Catamarca,Tarjeta de Crédito,Ana García,1057.16
TRX-11007,2024-01-06,Vino Malbec,10,11683.69,CLI-888,Mendoza,,Ana García,323.24
TRX-10194,2023-07-26,Bonarda,18,10268.13,CLI-1491,Mendoza,Transferencia,Ana García,519.88
TRX-10108,2024-01-17,Cabernet Sauvignon,19,3815.62,CLI-524,Catamarca,Tarjeta de Crédito,Juan Pérez,355.62
TRX-11523,2024-03-07,Bonarda,11,3814.64,CLI-1100,San Juan,Transferencia,Soporte Ventas,382.25
TRX-12373,2023-05-13,Cabernet Sauvignon,11,2338.82,CLI-1175,Neuquén,,Soporte Ventas,1349.02
TRX-11959,2023-02-21,Espumante,6,8315.47,CLI-627,La Rioja,Tarjeta de Crédito,Luis Rodriguez,203.07
TRX-10058,2023-05-21,Bonarda,17,10416.91,CLI-883,Catamarca,Transferencia,Luis Rodriguez,1058.74
TRX-10076,2023-05-04,Vino Blend,2,5592.95,CLI-1489,La Rioja,Efectivo,Luis Rodriguez,241.18
TRX-10796,2023-06-20,Espumante,16,8980.22,CLI-723,San Juan,Efectivo,Soporte Ventas,1118.42
TRX-10368,2023-12-13,Cabernet Sauvignon,22,4574.64,CLI-530,Catamarca,Tarjeta de Crédito,Marta Gómez,592.37
TRX-10200,2023-04-19,Bonarda,19,10810.12,CLI-1334,Catamarca,App Mobile,Marta Gómez,879.78
TRX-10785,2023-05-18,Syrah,17,11888.35,CLI-684,Neuquén,,Juan Pérez,1285.99
TRX-12108,2023-07-26,Espumante,14,9393.52,CLI-681,Catamarca,Transferencia,Ana García,714.38
TRX-12148,2024-03-02,Vino Blend,17,4371.95,CLI-1064,Salta,Efectivo,Soporte Ventas,967.6
TRX-12055,2024-01-20,Cabernet Sauvignon,21,11174.38,CLI-831,Catamarca,Transferencia,Juan Pérez,807.35
TRX-12084,2023-04-30,Vino Blend,11,9720.42,CLI-1319,San Juan,Transferencia,Marta Gómez,686.18
TRX-12168,21/10/2023,,6,10577.55,CLI-516,La Rioja,Efectivo,Ana García,912.05
TRX-10169,2023-02-01,Espumante,5,2847.76,CLI-884,Mendoza,Tarjeta de Crédito,Marta Gómez,832.09
TRX-12059,2023-11-15,Bonarda,8,6986.65,CLI-998,Catamarca,Tarjeta de Crédito,Soporte Ventas,628.02
TRX-11796,2023-03-18,Vino Blend,9,11381.19,CLI-761,La Rioja,App Mobile,Soporte Ventas,233.58
TRX-10121,2023-07-25,Vino Malbec,3,2623.77,CLI-1182,La Rioja,Transferencia,Luis Rodriguez,537.32
TRX-11946,2023-12-18,Vino Malbec,10,3700.58,CLI-849,Salta,,Soporte Ventas,260.79
TRX-12434,2023-07-05,Espumante,18,8080.94,CLI-1146,Mendoza,App Mobile,Luis Rodriguez,742.63
TRX-10244,2024-02-18,Syrah,9,1771.61,CLI-1257,Salta,Transferencia,Marta Gómez,938.62
TRX-10910,2023-08-10,Vino Chardonnay,10,6337.87,CLI-728,La Rioja,App Mobile,Juan Pérez,372.38
TRX-10124,2023-05-21,Cabernet Sauvignon,9,8823.42,CLI-939,Mendoza,Tarjeta de Crédito,Juan Pérez,347.19
TRX-12052,2023-06-28,Bonarda,24,11825.26,CLI-952,Salta,Efectivo,Ana García,675.29
TRX-11586,2023-01-10,Vino Blend,16,3903.97,CLI-776,La Rioja,Efectivo,Soporte Ventas,861.38
TRX-11257,2023-05-01,Syrah,22,10870.91,CLI-1463,La Rioja,Transferencia,Ana García,909.85
TRX-10447,2023-01-08,Vino Rosado,19,5397.79,CLI-1371,Catamarca,Tarjeta de Crédito,Juan Pérez,1375.79
TRX-10362,2024-03-07,Vino Malbec,16,1808.73,CLI-615,Salta,App Mobile,Juan Pérez,904.01
TRX-11453,2023-03-16,Vino Chardonnay,24,5447.42,CLI-1110,San Juan,App Mobile,Luis Rodriguez,1039.53
TRX-11178,2023-03-01,Vino Malbec,16,2003.96,CLI-1238,La Rioja,Efectivo,Marta Gómez,875.52
TRX-11689,2023-04-08,Espumante,5,2407.9,CLI-1279,Catamarca,Tarjeta de Crédito,Marta Gómez,1376.52
TRX-12453,2023-02-04,Cabernet Sauvignon,14,8911.85,CLI-1128,San Juan,Tarjeta de Crédito,Soporte Ventas,1313.69
TRX-10556,2023-05-30,Vino Blend,7,7505.82,CLI-641,Mendoza,Transferencia,Soporte Ventas,1116.95
TRX-12400,2023-04-22,Syrah,14,8250.28,CLI-1066,La Rioja,Tarjeta de Crédito,Soporte Ventas,1289.69
TRX-12163,2023-11-16,Vino Rosado,19,4878.1,CLI-1047,San Juan,Efectivo,Soporte Ventas,1353.65
TRX-10442,03/03/2023,Espumante,22,11016.63,CLI-1108,Salta,,Juan Pérez,1497.35
TRX-12008,2023-11-27,Vino Rosado,12,10639.05,CLI-1221,Neuquén,,Soporte Ventas,1443.78
TRX-11399,2024-02-09,Vino Rosado,3,,CLI-1182,La Rioja,Efectivo,Luis Rodriguez,696.99
TRX-10925,2023-10-28,Bonarda,9,10096.76,CLI-1355,SALTA,App Mobile,Soporte Ventas,424.04
TRX-12397,2024-03-24,Vino Chardonnay,11,2917.49,CLI-1492,San Juan,Tarjeta de Crédito,Marta Gómez,835.02
TRX-12205,2023-09-27,Syrah,8,7418.92,CLI-926,San Juan,Tarjeta de Crédito,Luis Rodriguez,914.23
TRX-11648,2023-06-19,Vino Blend,12,5283.22,CLI-1170,San Juan,Tarjeta de Crédito,Marta Gómez,318.23
TRX-11411,2023-11-27,Vino Malbec,3,10993.8,CLI-1373,Salta,Tarjeta de Crédito,Luis Rodriguez,1155.65
TRX-11054,2023-03-18,Cabernet Sauvignon,2,3040.73,CLI-1279,San Juan,App Mobile,Juan Pérez,1089.16
TRX-12012,2023-12-20,Bonarda,5,9628.45,CLI-963,Mendoza,Efectivo,Juan Pérez,963.01
TRX-11509,2023-10-26,Vino Rosado,9,10385.68,CLI-1142,Mendoza,App Mobile,Ana García,255.66
TRX-11227,2024-01-11,Vino Malbec,24,4113.09,CLI-726,Salta,Transferencia,Soporte Ventas,363.94
TRX-11463,2023-01-21,Vino Blend,13,8789.66,CLI-1096,Catamarca,Transferencia,Marta Gómez,356.68
TRX-12420,2023-04-12,Syrah,16,8096.28,CLI-566,Catamarca,,Soporte Ventas,1174.82
TRX-11711,2023-07-22,Vino Blend,19,5492.98,CLI-640,Mendoza,Efectivo,Luis Rodriguez,960.23
TRX-12209,2023-08-02,Vino Blend,4,3160.6,CLI-653,Salta,Tarjeta de Crédito,Juan Pérez,743.64
TRX-11415,2023-04-01,Vino Chardonnay,11,1503.56,CLI-1262,Catamarca,,Luis Rodriguez,896.67
TRX-10324,2023-07-05,Espumante,9,2538.49,CLI-1164,Salta,Efectivo,Marta Gómez,902.99
TRX-10575,2023-01-04,Bonarda,1,10370.8,CLI-848,Mendoza,,Ana García,225.62
TRX-12386,2023-02-05,Vino Rosado,16,6955.42,CLI-1036,Catamarca,Efectivo,Juan Pérez,240.31
